,power_pta,power_pvs,power_to_bat,power_to_pta,bat_inyected_power
3848,11.99237775202546,-0.119,0.0,0.0,12.11137775202546
3849,11.99237775202546,-0.119,0.0,0.0,12.11137775202546
3850,11.99237775202546,-0.119,0.0,0.0,12.11137775202546
3851,11.99237775202546,-0.119,0.0,0.0,12.11137775202546
3852,9.993648126687885,21.96963048140834,11.975982354720456,9.993648126687885,0.0
3853,9.993648126687885,18.799992383763634,8.806344257075748,9.993648126687885,0.0
3854,9.993648126687885,17.501187219811232,7.507539093123347,9.993648126687885,0.0
3855,9.993648126687885,12.888754557217606,2.8951064305297205,9.993648126687885,0.0
3856,9.993648126687885,7.156173749182707,0.0,7.156173749182707,2.8374743775051785
3857,11.99237775202546,2.075548197308247,0.0,2.075548197308247,9.916829554717213
3858,9.993648126687885,2.6101696082654375,0.0,2.6101696082654375,7.383478518422447
3859,9.993648126687885,-0.119,0.0,0.0,10.112648126687885
3860,7.994918501350309,-0.119,0.0,0.0,8.113918501350309
3861,5.99618887601273,-0.119,0.0,0.0,6.11518887601273
3862,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
3863,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
3864,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
3865,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
3866,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
3867,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
3868,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
3869,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
3870,9.993648126687885,-0.119,0.0,0.0,10.112648126687885
3871,11.99237775202546,-0.119,0.0,0.0,12.11137775202546
3872,11.99237775202546,-0.119,0.0,0.0,12.11137775202546
3873,11.99237775202546,-0.119,0.0,0.0,12.11137775202546
3874,11.99237775202546,-0.119,0.0,0.0,12.11137775202546
3875,11.99237775202546,-0.119,0.0,0.0,12.11137775202546
3876,9.993648126687885,8.738051635384648,0.0,8.738051635384648,1.255596491303237
3877,9.993648126687885,20.52663514737694,10.532987020689054,9.993648126687885,0.0
3878,9.993648126687885,16.739519743821095,6.74587161713321,9.993648126687885,0.0
3879,9.993648126687885,9.008767452354132,0.0,9.008767452354132,0.9848806743337537
3880,9.993648126687885,3.35121141945121,0.0,3.35121141945121,6.6424367072366755
3881,11.99237775202546,0.670896100714935,0.0,0.670896100714935,11.321481651310524
3882,9.993648126687885,2.709658068905471,0.0,2.709658068905471,7.283990057782415
3883,9.993648126687885,-0.119,0.0,0.0,10.112648126687885
3884,7.994918501350309,-0.119,0.0,0.0,8.113918501350309
3885,5.99618887601273,-0.119,0.0,0.0,6.11518887601273
3886,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
3887,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
3888,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
3889,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
3890,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
3891,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
3892,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
3893,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
3894,9.993648126687885,-0.119,0.0,0.0,10.112648126687885
3895,11.99237775202546,-0.119,0.0,0.0,12.11137775202546
3896,11.99237775202546,-0.119,0.0,0.0,12.11137775202546
3897,11.99237775202546,-0.119,0.0,0.0,12.11137775202546
3898,11.99237775202546,-0.119,0.0,0.0,12.11137775202546
3899,11.99237775202546,-0.119,0.0,0.0,12.11137775202546
3900,9.993648126687885,20.414213076399538,10.420564949711652,9.993648126687885,0.0
3901,9.993648126687885,21.94287071434825,11.949222587660364,9.993648126687885,0.0
3902,9.993648126687885,29.438697980208747,19.445049853520864,9.993648126687885,0.0
3903,9.993648126687885,34.6429564724982,24.64930834581031,9.993648126687885,0.0
3904,9.993648126687885,35.76572979297946,25.77208166629157,9.993648126687885,0.0
3905,11.99237775202546,1.8162257106026474,0.0,1.8162257106026474,10.176152041422812
3906,9.993648126687885,3.1112225393790074,0.0,3.1112225393790074,6.882425587308878
3907,9.993648126687885,-0.119,0.0,0.0,10.112648126687885
3908,7.994918501350309,-0.119,0.0,0.0,8.113918501350309
3909,5.99618887601273,-0.119,0.0,0.0,6.11518887601273
3910,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
3911,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
3912,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
3913,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
3914,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
3915,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
3916,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
3917,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
3918,9.993648126687885,-0.119,0.0,0.0,10.112648126687885
3919,11.99237775202546,-0.119,0.0,0.0,12.11137775202546
3920,11.99237775202546,-0.119,0.0,0.0,12.11137775202546
3921,11.99237775202546,-0.119,0.0,0.0,12.11137775202546
3922,11.99237775202546,-0.119,0.0,0.0,12.11137775202546
3923,11.99237775202546,-0.119,0.0,0.0,12.11137775202546
3924,9.993648126687885,8.715316589211406,0.0,8.715316589211406,1.278331537476479
3925,9.993648126687885,20.560635363884018,10.566987237196132,9.993648126687885,0.0
3926,9.993648126687885,29.3500345978046,19.356386471116714,9.993648126687885,0.0
3927,9.993648126687885,34.50498045786802,24.511332331180135,9.993648126687885,0.0
3928,9.993648126687885,35.46506397803536,25.471415851347473,9.993648126687885,0.0
3929,11.99237775202546,30.287896249580324,18.295518497554866,11.99237775202546,0.0
3930,9.993648126687885,3.255866422054673,0.0,3.255866422054673,6.737781704633212
3931,9.993648126687885,-0.119,0.0,0.0,10.112648126687885
3932,7.994918501350309,-0.119,0.0,0.0,8.113918501350309
3933,5.99618887601273,-0.119,0.0,0.0,6.11518887601273
3934,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
3935,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
3936,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
3937,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
3938,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
3939,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
3940,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
3941,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
3942,9.993648126687885,-0.119,0.0,0.0,10.112648126687885
3943,11.99237775202546,-0.119,0.0,0.0,12.11137775202546
3944,11.99237775202546,-0.119,0.0,0.0,12.11137775202546
3945,11.99237775202546,-0.119,0.0,0.0,12.11137775202546
3946,11.99237775202546,-0.119,0.0,0.0,12.11137775202546
3947,11.99237775202546,-0.119,0.0,0.0,12.11137775202546
3948,9.993648126687885,20.643406065729028,10.649757939041143,9.993648126687885,0.0
3949,9.993648126687885,20.426696907732666,10.43304878104478,9.993648126687885,0.0
3950,9.993648126687885,29.244367580746285,19.250719454058398,9.993648126687885,0.0
3951,9.993648126687885,34.37641722179501,24.382769095107122,9.993648126687885,0.0
3952,9.993648126687885,6.093636453744697,0.0,6.093636453744697,3.9000116729431884
3953,11.99237775202546,1.7724236978736196,0.0,1.7724236978736196,10.21995405415184
3954,9.993648126687885,3.144185483260488,0.0,3.144185483260488,6.849462643427398
3955,9.993648126687885,-0.119,0.0,0.0,10.112648126687885
3956,7.994918501350309,-0.119,0.0,0.0,8.113918501350309
3957,5.99618887601273,-0.119,0.0,0.0,6.11518887601273
3958,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
3959,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
3960,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
3961,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
3962,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
3963,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
3964,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
3965,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
3966,9.993648126687885,-0.119,0.0,0.0,10.112648126687885
3967,11.99237775202546,-0.119,0.0,0.0,12.11137775202546
3968,11.99237775202546,-0.119,0.0,0.0,12.11137775202546
3969,11.99237775202546,-0.119,0.0,0.0,12.11137775202546
3970,11.99237775202546,-0.119,0.0,0.0,12.11137775202546
3971,11.99237775202546,-0.119,0.0,0.0,12.11137775202546
3972,9.993648126687885,8.545549387526531,0.0,8.545549387526531,1.4480987391613542
3973,9.993648126687885,20.336877511276885,10.343229384589,9.993648126687885,0.0
3974,9.993648126687885,29.280784168142606,19.287136041454723,9.993648126687885,0.0
3975,9.993648126687885,34.536206169675886,24.542558042988,9.993648126687885,0.0
